Destination,Month,Date
TMM,10,56
TMM,12,56
TMP,01,145
TMP,02,58
TMP,03,145
TMP,04,87
TMP,05,58
TMP,07,58
TMP,08,145
TMP,09,114
TMP,10,337
TMP,11,168
TMP,12,112
TMS,02,29
TMS,03,29
TMS,04,58
TMS,07,29
TMU,02,29
TMU,04,29
TMU,05,29
TMU,06,29
TMU,10,57
TMW,03,29
TMW,04,29
TMW,05,29
TMW,10,56
TNA,01,29
TNA,02,29
TNA,03,58
TNA,04,29
TNA,05,58
TNA,06,29
TNA,09,57
TNA,10,56
TNA,11,112
TNA,12,56
TNG,01,348
TNG,02,290
TNG,03,377
TNG,04,464
TNG,05,406
TNG,06,406
TNG,07,725
TNG,08,290
TNG,09,570
TNG,10,734
TNG,11,392
TNG,12,392
TNJ,08,29
TNJ,12,56
TNN,04,29
TNN,10,56
TNN,11,56
TNO,02,29
TNO,04,29
TNO,05,29
TNO,06,29
TNO,09,29
TNO,11,56
TNO,12,168
TNR,01,290
TNR,02,435
TNR,03,232
TNR,04,261
TNR,05,290
TNR,06,203
TNR,07,232
TNR,08,406
TNR,09,456
TNR,10,509
TNR,11,504
TNR,12,672
TOD,02,29
TOD,07,29
TOD,09,57
TOD,12,56
TOE,01,87
TOE,02,58
TOE,07,58
TOE,08,29
TOE,09,57
TOE,10,169
TOE,11,168
TOE,12,112
TOF,01,58
TOF,02,58
TOF,03,29
TOF,04,87
TOF,05,232
TOF,06,174
TOF,07,87
TOF,08,145
TOF,09,228
TOF,10,168
TOF,11,448
TOF,12,392
TOJ,08,29
TOJ,09,57
TOL,01,29
TOL,03,29
TOL,04,29
TOL,05,29
TOL,06,29
TOL,07,29
TOL,08,29
TOL,10,171
TOL,11,56
TOM,07,29
TOP,03,29
TOP,10,57
TOP,11,56
TOP,12,56
TOS,01,377
TOS,02,261
TOS,03,203
TOS,04,290
TOS,05,319
TOS,06,116
TOS,07,290
TOS,08,261
TOS,09,570
TOS,10,732
TOS,11,616
TOS,12,392
TOY,10,57
TPA,01,1943
TPA,02,1914
TPA,03,1682
TPA,04,1450
TPA,05,1537
TPA,06,1305
TPA,07,1798
TPA,08,1711
TPA,09,3876
TPA,10,3999
TPA,11,4424
TPA,12,4480
TPE,01,2146
TPE,02,2117
TPE,03,2697
TPE,04,2378
TPE,05,2465
TPE,06,2233
TPE,07,2929
TPE,08,2262
TPE,09,5871
TPE,10,6102
TPE,11,6440
TPE,12,5712
TPP,02,29
TPP,03,29
TPP,04,29
TPP,05,29
TPP,08,29
TPP,09,114
TPP,12,56
TPQ,04,58
TPQ,07,29
TPQ,10,56
TPQ,11,168
TPS,01,203
TPS,02,116
TPS,03,203
TPS,04,522
TPS,05,203
TPS,06,290
TPS,07,319
TPS,08,377
TPS,09,228
TPS,10,283
TPS,11,448
TPS,12,112
TRC,02,29
TRC,03,29
TRC,05,29
TRC,06,145
TRC,07,58
TRC,08,58
TRC,09,57
TRC,10,113
TRC,11,112
TRC,12,56
TRD,01,580
TRD,02,870
TRD,03,377
TRD,04,841
TRD,05,754
TRD,06,493
TRD,07,319
TRD,08,580
TRD,09,1425
TRD,10,1186
TRD,11,1232
TRD,12,952
TRE,03,29
TRE,05,29
TRE,06,29
TRE,07,58
TRE,08,29
TRE,11,112
TRE,12,56
TRF,01,261
TRF,02,116
TRF,03,116
TRF,04,174
TRF,05,290
TRF,06,232
TRF,07,116
TRF,08,290
TRF,09,285
TRF,10,283
TRF,11,448
TRF,12,224
TRG,01,29
TRG,05,58
TRI,02,29
TRI,03,58
TRI,04,29
TRI,05,58
TRI,06,29
TRI,07,29
TRI,09,171
TRI,10,56
TRI,12,56
TRK,07,29
TRK,09,29
TRK,11,112
TRN,01,638
TRN,02,580
TRN,03,638
TRN,04,754
TRN,05,493
TRN,06,696
TRN,07,783
TRN,08,725
TRN,09,1140
TRN,10,1016
TRN,11,896
TRN,12,728
TRO,10,57
TRS,01,232
TRS,02,145
TRS,03,203
TRS,04,203
TRS,05,203
TRS,06,319
TRS,07,348
TRS,08,232
TRS,09,399
TRS,10,225
TRS,11,280
TRS,12,112
TRU,01,58
TRU,03,29
TRU,04,58
TRU,07,29
TRU,09,57
TRU,10,169
TRU,12,56
TRV,01,406
TRV,02,406
TRV,03,406
TRV,04,667
TRV,05,435
TRV,06,667
TRV,07,464
TRV,08,522
TRV,09,1140
TRV,10,962
TRV,11,1400
TRV,12,1232
TRW,08,29
TRZ,01,58
TRZ,02,29
TRZ,03,87
TRZ,04,87
TRZ,05,116
TRZ,06,116
TRZ,07,58
TRZ,08,58
TRZ,09,285
TRZ,10,394
TRZ,11,392
TRZ,12,112
TSA,02,58
TSA,03,58
TSA,04,116
TSA,05,87
TSA,06,58
TSA,07,290
TSA,08,348
TSA,09,741
TSA,10,1017
TSA,11,392
TSA,12,280
TSE,01,174
TSE,02,232
TSE,03,203
TSE,04,261
TSE,05,377
TSE,06,493
TSE,07,522
TSE,08,464
TSE,09,399
TSE,10,562
TSE,11,952
TSE,12,728
TSF,01,116
TSF,02,29
TSF,03,232
TSF,04,29
TSF,05,116
TSF,06,261
TSF,07,87
TSF,08,145
TSF,09,456
TSF,10,169
TSF,11,168
TSN,01,29
TSN,04,58
TSN,05,145
TSN,06,29
TSN,07,58
TSN,08,29
TSR,01,87
TSR,02,319
TSR,03,348
TSR,04,203
TSR,05,290
TSR,06,261
TSR,07,145
TSR,08,203
TSR,09,513
TSR,10,282
TSR,11,336
TSR,12,168
TST,05,29
TST,08,29
TSV,01,145
TSV,02,29
TSV,03,145
TSV,04,203
TSV,05,145
TSV,06,87
TSV,07,58
TSV,08,29
TSV,09,285
TSV,10,57
TSV,11,224
TSV,12,168
TTA,03,29
TTB,01,29
TTB,03,29
TTE,07,58
TTE,08,29
TTE,10,56
TTE,11,57
TTE,12,168
TTM,12,56
TTN,01,29
TTN,02,29
TTN,04,29
TTN,05,116
TTN,06,29
TTN,07,145
TTN,08,58
TTN,09,114
TTN,10,57
TTN,11,56
TTN,12,112
TTT,04,29
TTT,08,29
TTT,12,56
TTU,06,29
TTU,07,29
TTU,08,29
TTU,10,56
TTU,12,56
TUC,02,29
TUC,05,29
TUC,06,29
TUC,07,29
TUC,08,58
TUC,09,29
TUC,12,56
TUF,01,58
TUF,02,29
TUF,03,87
TUF,04,29
TUF,05,58
TUF,06,116
TUF,07,116
TUF,08,58
TUF,09,58
TUF,10,114
TUG,01,29
TUG,03,29
TUI,04,29
TUI,05,29
TUI,08,29
TUI,12,56
TUL,01,145
TUL,02,116
TUL,03,145
TUL,04,232
TUL,05,145
TUL,06,58
TUL,07,58
TUL,08,87
TUL,09,285
TUL,10,393
TUL,11,336
TUL,12,448
TUN,01,1566
TUN,02,1218
TUN,03,1450
TUN,04,1624
TUN,05,2117
TUN,06,2233
TUN,07,2378
TUN,08,1479
TUN,09,2451
TUN,10,2369
TUN,11,1848
TUN,12,2072
TUS,01,203
TUS,02,261
TUS,03,145
TUS,04,290
TUS,05,203
TUS,06,290
TUS,07,174
TUS,08,232
TUS,09,114
TUS,10,731
TUS,11,784
TUS,12,392
TUT,01,29
TUU,01,377
TUU,02,203
TUU,03,435
TUU,04,174
TUU,05,116
TUU,06,348
TUU,07,290
TUU,08,609
TUU,09,1083
TUU,10,677
TUU,11,224
TUU,12,672
TUY,02,29
TUY,12,56
TVC,04,87
TVC,05,29
TVC,06,87
TVC,07,87
TVC,08,87
TVC,09,114
TVC,10,112
TVC,12,56
TVF,08,29
TVS,08,29
TWF,05,58
TWF,06,29
TWF,09,57
TWU,04,29
TWU,05,29
TWU,06,29
TWU,12,56
TXG,08,29
TXK,03,29
TXK,09,57
TXL,01,3074
TXL,02,3248
TXL,03,3248
TXL,04,2900
TXL,05,2320
TXL,06,2494
TXL,07,3016
TXL,08,3625
TXL,09,6954
TXL,10,7515
TXL,11,6720
TXL,12,4760
TXN,11,56
TYA,08,29
TYF,08,29
TYN,03,58
TYN,06,29
TYN,08,29
TYO,01,2610
TYO,02,2349
TYO,03,3567
TYO,04,2436
TYO,05,2436
TYO,06,2900
TYO,07,2726
TYO,08,3190
TYO,09,6270
TYO,10,6824
TYO,11,5656
TYO,12,4928
TYR,02,29
TYR,07,29
TYR,08,58
TYR,10,169
TYR,11,112
TYR,12,56
TYS,01,145
TYS,02,87
TYS,03,116
TYS,04,174
TYS,05,29
TYS,06,290
TYS,07,174
TYS,08,174
TYS,09,285
TYS,10,338
TYS,11,280
TYS,12,56
TZA,03,29
TZA,04,58
TZA,06,29
TZA,07,29
TZA,10,56
TZA,11,56
TZA,12,56
TZL,04,29
TZL,06,58
TZL,08,29
TZL,11,56
TZX,01,58
TZX,02,87
TZX,03,232
TZX,04,87
TZX,05,174
TZX,06,145
TZX,07,116
TZX,08,116
TZX,11,168
TZX,12,112
UAK,02,58
UAP,09,57
UAQ,03,29
UAQ,04,29
UAQ,05,29
UAQ,09,57
UAS,04,29
UBA,02,29
UBA,03,29
UBA,05,29
UBA,07,29
UBP,03,58
UBP,05,29
UBP,10,56
UBP,11,56
UBS,03,58
UBS,07,29
UCT,01,29
UCT,04,58
UCT,05,29
UCT,06,116
UCT,07,87
UCT,08,58
UCT,09,57
UCT,10,113
UDI,01,203
UDI,02,174
UDI,03,145
UDI,04,203
UDI,05,203
UDI,06,87
UDI,07,116
UDI,08,116
UDI,09,285
UDI,10,451
UDI,11,392
UDI,12,168
UDJ,05,29
UDJ,07,29
UDJ,08,29
UDJ,10,57
UDR,01,29
UDR,03,29
UDR,05,116
UDR,06,58
UDR,08,29
UDR,09,29
UDR,10,225
UDR,11,112
UDR,12,56
UET,03,29
UFA,01,377
UFA,02,290
UFA,03,232
UFA,04,580
UFA,05,464
UFA,06,754
UFA,07,841
UFA,08,406
UFA,09,570
UFA,10,1015
UFA,11,1064
UFA,12,952
UGC,01,58
UGC,05,58
UGC,07,116
UGC,08,87
UGC,09,57
UGC,10,56
UGC,11,168
UGC,12,112
UIB,01,29
UIB,07,29
UIB,09,57
UIB,11,56
UII,08,29
UIN,02,29
UIO,01,1131
UIO,02,957
UIO,03,957
UIO,04,1305
UIO,05,1247
UIO,06,841
UIO,07,1276
UIO,08,1073
UIO,09,1653
UIO,10,1974
UIO,11,1680
UIO,12,1736
UIP,01,29
UIP,02,29
UIP,03,58
UIP,04,29
UIP,05,29
UIP,07,58
UIP,08,87
UKA,09,57
UKB,01,29
UKB,04,29
UKB,05,58
UKK,01,29
UKK,02,29
UKK,03,87
UKK,04,29
UKK,05,29
UKK,06,29
UKK,07,87
UKK,08,58
UKK,11,56
UKK,12,168
UKS,01,29
UKS,02,29
UKS,03,58
UKS,04,58
UKS,05,87
UKS,07,116
UKS,08,87
UKS,09,114
UKS,10,113
UKS,11,56
UKX,05,29
UKX,11,56
UKY,01,29
UKY,03,29
ULK,11,56
ULN,01,145
ULN,02,116
ULN,03,145
ULN,04,174
ULN,05,116
ULN,06,87
ULN,07,203
ULN,08,203
ULN,09,285
ULN,10,113
ULN,11,224
ULN,12,56
ULU,04,29
ULV,07,58
ULV,08,58
ULV,09,57
ULV,11,112
ULY,01,58
ULY,04,29
ULY,05,58
ULY,06,29
ULY,07,87
ULY,08,116
ULY,10,114
ULY,11,57
UMA,11,56
UME,01,290
UME,02,87
UME,03,58
UME,04,116
UME,05,145
UME,06,29
UME,07,87
UME,08,29
UME,09,342
UME,10,114
UME,11,336
UME,12,56
UNA,01,29
UNG,10,56
UNN,08,29
UPB,09,29
UPG,01,58
UPG,04,29
UPG,06,58
UPG,07,232
UPG,08,203
UPG,09,228
UPG,10,451
UPG,11,392
UPG,12,448
UPN,05,58
UPN,06,29
UPN,08,116
UPN,12,56
URA,08,29
URA,09,57
URA,10,113
URA,12,56
URC,01,87
URC,02,29
URC,03,116
URC,05,116
URC,06,116
URC,07,58
URC,08,87
URC,09,285
URC,10,283
URC,11,224
URC,12,112
URJ,01,29
URJ,04,29
URJ,07,29
URO,02,29
URO,05,29
URS,03,87
URS,04,29
URS,07,29
URS,08,29
URS,11,56
URT,01,87
URT,02,58
URT,03,116
URT,04,29
URT,05,29
URT,06,116
URT,09,114
URT,10,282
URT,11,112
URT,12,56
URY,01,29
URY,02,116
URY,03,87
URY,04,116
URY,05,29
URY,06,58
URY,07,29
URY,09,171
URY,10,285
URY,12,56
USH,02,87
USH,03,87
USH,05,29
USH,06,145
USH,07,58
USH,08,174
USH,09,29
USH,11,56
USH,12,168
USK,02,29
USK,04,29
USK,06,29
USK,09,114
USK,11,112
USM,01,1102
USM,02,754
USM,03,1189
USM,04,870
USM,05,783
USM,06,696
USM,07,812
USM,08,1102
USM,09,1767
USM,10,1807
USM,11,2184
USM,12,1792
USN,04,29
USU,01,29
USU,02,29
UTC,09,29
UTH,01,29
UTH,02,58
UTH,03,29
UTH,05,58
UTH,06,58
UTH,07,58
UTH,08,29
UTH,09,342
UTH,11,57
UTH,12,56
UTP,01,58
UTP,03,29
UTP,05,58
UTP,06,29
UTP,07,87
UTP,08,58
UTP,09,285
UTP,10,170
UTP,11,224
UTP,12,56
UTT,04,29
UUA,03,29
UUA,05,29
UUA,06,29
UUA,07,29
UUA,08,29
UUA,11,112
UUA,12,56
UUD,01,87
UUD,02,58
UUD,03,58
UUD,04,116
UUD,05,116
UUD,06,58
UUD,07,116
UUD,08,58
UUD,09,342
UUD,10,395
UUD,11,224
UUD,12,56
UUS,01,145
UUS,02,145
UUS,03,116
UUS,04,116
UUS,05,116
UUS,06,87
UUS,07,116
UUS,08,116
UUS,09,114
UUS,10,450
UUS,11,336
UUS,12,392
UVF,01,348
UVF,02,203
UVF,03,493
UVF,04,406
UVF,05,377
UVF,06,290
UVF,07,116
UVF,08,493
UVF,09,627
UVF,10,619
UVF,11,616
UVF,12,448
UYU,11,112
VAA,01,58
VAA,02,116
VAA,03,116
VAA,04,87
VAA,05,116
VAA,06,29
VAA,09,57
VAA,10,170
VAA,11,168
VAA,12,224
VAF,01,87
VAF,02,29
VAF,08,58
VAG,02,29
VAL,10,56
VAL,12,56
VAN,02,29
VAN,04,29
VAN,06,29
VAN,12,56
VAO,09,57
VAR,01,261
VAR,02,232
VAR,03,377
VAR,04,261
VAR,05,348
VAR,06,319
VAR,07,638
VAR,08,261
VAR,09,285
VAR,10,395
VAR,11,448
VAR,12,560
VAS,03,29
VAS,05,29
VAS,06,29
VAS,07,58
VAS,11,56
VAW,08,29
VBS,07,29
VBS,10,57
VBY,03,145
VBY,05,145
VBY,06,116
VBY,10,56
VCA,12,56
VCD,01,29
VCE,01,3770
VCE,02,3973
VCE,03,4350
VCE,04,3567
VCE,05,3596
VCE,06,3857
VCE,07,3944
VCE,08,3277
VCE,09,6213
VCE,10,6707
VCE,11,5376
VCE,12,4760
VCP,01,261
VCP,02,348
VCP,03,551
VCP,04,464
VCP,05,348
VCP,06,319
VCP,07,203
VCP,08,261
VCP,09,1026
VCP,10,734
VCP,11,504
VCP,12,336
VCR,11,56
VCT,02,29
VCT,08,29
VDA,03,29
VDA,06,29
VDA,07,29
VDA,08,29
VDA,09,29
VDA,10,57
VDB,08,29
VDB,11,56
VDC,01,87
VDC,03,29
VDC,04,29
VDC,05,58
VDC,06,29
VDC,07,58
VDC,08,29
VDC,09,114
VDC,10,170
VDC,11,56
VDC,12,168
VDE,04,58
VDE,10,169
VDE,12,56
VDM,01,29
VDM,12,56
VDS,01,58
VDS,08,87
VDS,09,29
VDS,11,56
VDZ,01,29
VDZ,10,56
VDZ,11,56
VER,01,58
VER,02,29
VER,03,29
VER,04,87
VER,05,58
VER,06,87
VER,07,58
VER,08,87
VER,09,171
VER,10,113
VER,11,224
VER,12,168
VFA,04,29
VFA,05,87
VFA,08,29
VFA,09,171
VFA,10,169
VFA,11,57
VFA,12,112
VGA,01,29
VGA,02,29
VGA,03,203
VGA,04,29
VGA,05,116
VGA,06,87
VGA,07,145
VGA,08,29
VGA,10,113
VGA,11,224
VGA,12,56
VGD,05,29
VGD,11,56
VGO,01,232
VGO,02,203
VGO,03,203
VGO,04,435
VGO,05,203
VGO,06,522
VGO,07,435
VGO,08,290
VGO,09,627
VGO,10,567
VGO,11,672
VGO,12,336
VGT,01,29
VGT,04,58
VGT,05,29
VGT,09,114
VGT,11,112
VGT,12,56
VGZ,09,57
VHM,03,29
VIC,02,29
VIE,01,5742
VIE,02,5539
VIE,03,6119
VIE,04,5916
VIE,05,6409
VIE,06,5771
VIE,07,4814
VIE,08,6206
VIE,09,11856
VIE,10,12423
VIE,11,12096
VIE,12,8176
VIF,08,58
VIG,05,29
VII,10,57
VIJ,01,29
VIJ,07,29
VIJ,10,56
VIJ,11,112
VIL,01,58
VIL,02,29
VIL,03,58
VIL,05,29
VIL,07,29
VIL,08,58
VIL,10,56
VIL,12,168
VIN,05,29
VIN,06,29
VIN,08,58
VIN,11,56
VIN,12,56
VIS,07,29
VIS,08,29
VIS,12,56
VIT,01,29
VIT,03,29
VIT,06,29
VIT,11,56
VIT,12,56
VIX,01,609
VIX,02,348
VIX,03,522
VIX,04,464
VIX,05,261
VIX,06,377
VIX,07,377
VIX,08,493
VIX,09,1197
VIX,10,679
VIX,11,1176
VIX,12,1008
VKO,01,261
VKO,02,116
VKO,03,232
VKO,04,522
VKO,05,348
VKO,06,145
VKO,07,232
VKO,08,696
VKO,09,912
VKO,10,1525
VKO,11,2408
VKO,12,1288
VKT,01,29
VKT,07,58
VKT,08,58
VKT,09,114
VKT,11,56
VLC,01,1537
VLC,02,1218
VLC,03,1653
VLC,04,2117
VLC,05,1479
VLC,06,1653
VLC,07,1856
VLC,08,1479
VLC,09,2907
VLC,10,2932
VLC,11,2408
VLC,12,1904
VLD,02,29
VLD,05,29
VLD,10,114
VLD,11,112
VLF,06,29
VLI,01,58
VLI,02,87
VLI,03,145
VLI,04,145
VLI,05,87
VLI,06,87
VLI,07,29
VLI,08,58
VLI,09,87
VLI,10,339
VLI,11,392
VLI,12,56
VLK,05,29
VLK,11,56
VLL,01,87
VLL,02,87
VLL,03,116
VLL,04,58
VLL,05,87
VLL,06,58
VLL,07,87
VLL,08,58
VLL,09,114
VLL,11,168
VLN,01,29
VLN,02,87
VLN,03,29
VLN,04,145
VLN,05,29
VLN,06,29
VLN,07,58
VLN,08,29
VLN,09,57
VLN,10,396
VLN,11,112
VLN,12,168
VLV,01,29
VLV,10,57
VLV,12,56
VLY,02,29
VNC,05,29
VND,05,29
VNE,04,29
VNE,06,29
VNE,10,56
VNO,01,522
VNO,02,725
VNO,03,696
VNO,04,783
VNO,05,580
VNO,06,522
VNO,07,696
VNO,08,841
VNO,09,1197
VNO,10,2255
VNO,11,1288
VNO,12,1120
VNS,01,116
VNS,02,58
VNS,03,29
VNS,04,116
VNS,05,145
VNS,06,87
VNS,07,58
VNS,08,29
VNS,09,228
VNS,10,226
VNS,11,392
VNS,12,168
VNX,06,29
VNX,09,57
VOG,01,87
VOG,02,261
VOG,03,87
VOG,04,203
VOG,05,203
VOG,06,174
VOG,07,174
VOG,08,145
VOG,09,570
VOG,10,280
VOG,11,616
VOG,12,448
VOL,01,29
VOL,02,87
VOL,03,58
VOL,04,58
VOL,05,87
VOL,06,29
VOL,07,58
VOL,08,29
VOL,12,56
VOZ,02,87
VOZ,03,58
VOZ,04,58
VOZ,05,174
VOZ,06,145
VOZ,07,203
VOZ,08,174
VOZ,09,399
VOZ,10,169
VOZ,11,448
VOZ,12,168
VPS,01,58
VPS,02,58
VPS,04,145
VPS,05,145
VPS,06,116
VPS,07,58
VPS,08,116
VPS,09,285
VPS,10,168
VPS,11,336
VPS,12,112
VQS,01,29
VQS,02,29
VQS,03,29
VQS,04,29
VQS,06,29
VQS,07,29
VQS,08,58
VQS,10,112
VQS,11,56
VRA,01,116
VRA,02,174
VRA,03,290
VRA,04,145
VRA,05,116
VRA,06,174
VRA,07,116
VRA,08,290
VRA,09,171
VRA,10,452
VRA,11,168
VRA,12,392
VRK,08,29
VRL,08,58
VRN,01,493
VRN,02,580
VRN,03,609
VRN,04,638
VRN,05,435
VRN,06,551
VRN,07,580
VRN,08,580
VRN,09,855
VRN,10,680
VRN,11,952
VRN,12,896
VSA,03,29
VSA,04,29
VSA,05,29
VSA,07,29
VSA,08,29
VSA,09,57
VSA,10,112
VSA,11,56
VSA,12,56
VSG,01,29
VSG,02,58
VSG,04,87
VSG,05,58
VSG,06,29
VSG,07,29
VSG,08,58
VSG,09,57
VSG,10,56
VSG,12,112
VST,01,29
VST,04,87
VST,07,29
VST,09,57
VST,11,112
VST,12,56
VTB,02,29
VTB,07,29
VTE,01,87
VTE,02,87
VTE,03,319
VTE,04,145
VTE,05,203
VTE,06,174
VTE,07,116
VTE,08,203
VTE,09,570
VTE,10,340
VTE,11,336
VTE,12,336
VTU,02,29
VTZ,01,203
VTZ,02,29
VTZ,03,203
VTZ,04,116
VTZ,05,203
VTZ,06,29
VTZ,07,87
VTZ,08,261
VTZ,09,228
VTZ,10,169
VTZ,11,224
VTZ,12,336
VUP,01,116
VUP,02,58
VUP,03,29
VUP,04,58
VUP,05,116
VUP,06,58
VUP,10,56
VUP,11,57
VUS,01,29
VUS,10,56
VVC,01,29
VVC,09,29
VVC,10,57
VVC,12,112
VVI,01,145
VVI,02,145
VVI,03,261
VVI,04,174
VVI,05,116
VVI,06,203
VVI,07,261
VVI,08,261
VVI,09,399
VVI,10,169
VVI,11,336
VVI,12,280
VVO,01,435
VVO,02,522
VVO,03,406
VVO,04,203
VVO,05,406
VVO,06,290
VVO,07,464
VVO,08,464
VVO,09,342
VVO,10,790
VVO,11,1232
VVO,12,952
VXE,01,29
VXE,02,58
VXE,03,29
VXE,04,29
VXE,05,29
VXE,07,29
VXE,08,58
VXE,09,29
VXO,01,29
VXO,02,87
VXO,04,58
VXO,05,29
VXO,08,29
VXO,10,56
VXO,11,56
VXO,12,56
WAA,11,56
WAE,01,29
WAE,03,87
WAE,04,58
WAE,06,29
WAE,12,112
WAS,01,1421
WAS,02,1624
WAS,03,2088
WAS,04,1537
WAS,05,1740
WAS,06,1827
WAS,07,1885
WAS,08,1711
WAS,09,3021
WAS,10,3832
WAS,11,3248
WAS,12,3752
WAT,03,58
WAT,05,29
WAT,06,87
WAT,08,29
WAT,09,57
WAW,01,2349
WAW,02,2262
WAW,03,2494
WAW,04,2175
WAW,05,2610
WAW,06,2291
WAW,07,1943
WAW,08,2668
WAW,09,4617
WAW,10,5134
WAW,11,4368
WAW,12,2968
WCA,03,29
WDH,01,261
WDH,02,203
WDH,03,174
WDH,04,203
WDH,05,348
WDH,06,348
WDH,07,116
WDH,08,232
WDH,09,513
WDH,10,394
WDH,11,392
WDH,12,112
WEH,03,29
WEH,05,29
WEH,06,29
WEI,01,29
WEI,03,29
WEI,04,29
WEI,07,29
WEI,08,29
WEI,10,113
WEI,11,56
WEI,12,56
WGA,02,29
WGA,03,58
WGA,08,29
WGA,09,57
WGA,10,56
WHP,05,29
WHP,07,29
WIC,01,29
WIC,06,58
WIK,02,29
WIL,07,29
WIL,11,56
WLG,01,435
WLG,02,464
WLG,03,203
WLG,04,348
WLG,05,116
WLG,06,261
WLG,07,377
WLG,08,319
WLG,09,741
WLG,10,621
WLG,11,616
WLG,12,728
WLS,06,29
WMI,01,87
WMI,03,29
WMI,04,87
WMI,05,58
WMI,06,58
WMI,07,145
WMI,08,87
WMI,09,228
WMI,10,282
WMI,11,112
WMX,10,56
WNP,04,29
WNZ,01,87
WNZ,03,87
WNZ,04,145
WNZ,05,29
WNZ,06,87
WNZ,07,87
WNZ,08,116
WNZ,09,114
WNZ,11,112
WOL,05,29
WOL,11,56
WOL,12,56
WRE,06,29
WRG,07,29
WRL,08,29
WRO,01,493
WRO,02,261
WRO,03,87
WRO,04,145
WRO,05,203
WRO,06,232
WRO,07,232
WRO,08,348
WRO,09,741
WRO,10,845
WRO,11,392
WRO,12,280
WST,02,29
WST,03,29
WSZ,06,29
WSZ,07,29
WTS,02,29
WUH,01,174
WUH,02,203
WUH,03,145
WUH,04,58
WUH,05,145
WUH,06,174
WUH,07,58
WUH,08,116
WUH,09,171
WUH,10,281
WUH,11,280
WUH,12,392
WUX,03,29
WUX,04,29
WUX,05,29
WUX,06,58
WUX,10,57
WUX,11,112
WVB,01,29
WVB,06,29
WVN,05,29
WYS,02,29
WYS,06,29
WYS,07,58
WYS,12,56
XAP,02,87
XAP,03,29
XAP,04,58
XAP,06,58
XAP,07,29
XAP,08,29
XAP,09,29
XAP,10,56
XAP,11,112
XCC,03,29
XCC,12,56
XCH,11,56
XCR,01,87
XCR,05,29
XCR,07,29
XCR,09,29
XCR,11,112
XCY,06,29
XDB,01,29
XDB,04,58
XDB,09,57
XDB,10,112
XDS,05,29
XDS,06,29
XED,10,57
XEP,11,56
XER,08,29
XEX,02,29
XEX,03,58
XEX,04,29
XEX,05,58
XEX,06,29
XEX,07,29
XEX,09,58
XFR,09,57
XFW,01,29
XFW,02,29
XFW,03,29
XFW,04,29
XGB,05,29
XHM,10,57
XIK,07,29
XIK,09,57
XIK,10,56
XIK,12,56
XIY,01,58
XIY,02,87
XIY,04,29
XIY,05,116
XIY,06,58
XIY,07,145
XIY,08,87
XIY,09,171
XIY,10,168
XIY,11,114
XIY,12,336
XIZ,05,29
XIZ,07,29
XJY,01,116
XJY,02,29
XJY,03,87
XJY,05,29
XJY,09,57
XJY,11,112
XKZ,12,56
XLS,03,29
XMB,01,29
XMB,02,58
XMB,03,58
XMB,04,58
XMB,05,29
XMB,06,58
XMB,07,116
XMB,08,116
XMB,09,58
XMB,10,114
XMB,11,56
XMB,12,56
XMM,06,29
XMM,11,56
XMN,01,58
XMN,02,145
XMN,03,58
XMN,04,145
XMN,05,145
XMN,06,145
XMN,07,145
XMN,08,261
XMN,09,342
XMN,10,396
XMN,11,672
XMN,12,448
XNA,01,29
XNA,03,87
XNA,04,87
XNA,05,29
XNA,06,58
XNA,07,29
XNA,08,116
XNA,09,114
XNA,11,224
XNA,12,224
XNB,01,116
XNB,03,29
XNB,05,58
XNB,07,58
XNB,11,112
XNN,06,29
XNN,07,29
XNN,11,112
XOP,05,29
XPG,01,58
XPG,02,29
XPG,03,29
XPG,05,87
XPG,06,58
XPG,08,29
XPG,10,113
XPG,11,224
XPG,12,56
XPJ,07,29
XPJ,11,56
XQA,12,56
XQE,01,29
XQE,05,29
XQE,06,87
XQE,07,29
XQE,08,87
XQE,09,57
XQE,11,56
XQP,01,29
XQP,05,58
XQP,08,29
XQP,09,57
XQP,11,56
XRF,06,29
XRF,10,57
XRY,01,580
XRY,02,377
XRY,03,493
XRY,04,348
XRY,05,319
XRY,06,319
XRY,07,638
XRY,08,348
XRY,09,456
XRY,10,847
XRY,11,504
XRY,12,168
XSC,06,29
XSC,09,57
XSH,07,29
XSH,08,29
XSH,11,56
XSP,01,29
XSP,06,29
XSP,09,57
XTI,02,29
XUZ,03,29
XUZ,04,29
XVO,03,29
XWG,04,29
XWG,05,29
XWG,06,29
XWG,07,29
XYD,01,29
XYD,03,29
XYD,05,87
XYD,06,29
XYD,07,87
XYD,09,29
XYD,10,169
XYD,11,112
XYL,01,29
XYZ,02,29
XZN,07,29
XZN,09,29
XZV,10,57
YAM,01,58
YAM,03,29
YAM,04,29
YAM,06,29
YAM,07,116
YAM,08,29
YAM,09,171
YAM,10,114
YAM,11,56
YAM,12,56
YAO,02,116
YAO,03,29
YAO,04,29
YAO,05,116
YAO,06,29
YAO,07,29
YAO,08,58
YAO,12,224
YAP,03,29
YAP,04,29
YAP,06,58
YAP,08,58
YBA,04,29
YBC,01,29
YBC,02,29
YBC,03,29
YBG,05,29
YBG,06,29
YBG,07,29
YBG,11,56
YBL,07,29
YBL,08,29
YBL,09,57
YBP,03,29
YBW,06,29
YCD,02,58
YCD,04,29
YCD,06,87
YCD,07,29
YCD,08,29
YCD,09,114
